InventoryID,DateKey,VehicleKey,StockLevel
773,20230801,3841,5
773,20230901,3841,11
773,20231001,3841,4
773,20231101,3841,2
773,20231201,3841,1
774,20230101,3843,18
774,20230201,3843,18
774,20230301,3843,12
774,20230401,3843,9
774,20230501,3843,18
774,20230601,3843,14
774,20230701,3843,20
774,20230801,3843,0
774,20230901,3843,1
774,20231001,3843,9
774,20231101,3843,16
774,20231201,3843,19
775,20230101,3845,16
775,20230201,3845,15
775,20230301,3845,9
775,20230401,3845,4
775,20230501,3845,1
775,20230601,3845,7
775,20230701,3845,13
775,20230801,3845,7
775,20230901,3845,15
775,20231001,3845,13
775,20231101,3845,17
775,20231201,3845,6
776,20230101,3849,9
776,20230201,3849,4
776,20230301,3849,8
776,20230401,3849,13
776,20230501,3849,18
776,20230601,3849,12
776,20230701,3849,16
776,20230801,3849,4
776,20230901,3849,13
776,20231001,3849,12
776,20231101,3849,19
776,20231201,3849,19
777,20230101,3853,7
777,20230201,3853,3
777,20230301,3853,3
777,20230401,3853,14
777,20230501,3853,2
777,20230601,3853,11
777,20230701,3853,2
777,20230801,3853,16
777,20230901,3853,14
777,20231001,3853,14
777,20231101,3853,5
777,20231201,3853,6
778,20230101,3857,17
778,20230201,3857,9
778,20230301,3857,9
778,20230401,3857,12
778,20230501,3857,12
778,20230601,3857,11
778,20230701,3857,2
778,20230801,3857,3
778,20230901,3857,18
778,20231001,3857,3
778,20231101,3857,20
778,20231201,3857,12
779,20230101,3864,3
779,20230201,3864,4
779,20230301,3864,13
779,20230401,3864,12
779,20230501,3864,7
779,20230601,3864,18
779,20230701,3864,5
779,20230801,3864,7
779,20230901,3864,16
779,20231001,3864,5
779,20231101,3864,19
779,20231201,3864,13
780,20230101,3872,3
780,20230201,3872,9
780,20230301,3872,17
780,20230401,3872,14
780,20230501,3872,14
780,20230601,3872,20
780,20230701,3872,3
780,20230801,3872,16
780,20230901,3872,4
780,20231001,3872,18
780,20231101,3872,0
780,20231201,3872,7
781,20230101,3881,12
781,20230201,3881,5
781,20230301,3881,0
781,20230401,3881,16
781,20230501,3881,8
781,20230601,3881,4
781,20230701,3881,16
781,20230801,3881,14
781,20230901,3881,6
781,20231001,3881,15
781,20231101,3881,17
781,20231201,3881,0
782,20230101,3883,9
782,20230201,3883,16
782,20230301,3883,19
782,20230401,3883,19
782,20230501,3883,4
782,20230601,3883,13
782,20230701,3883,20
782,20230801,3883,13
782,20230901,3883,14
782,20231001,3883,19
782,20231101,3883,12
782,20231201,3883,4
783,20230101,3885,18
783,20230201,3885,4
783,20230301,3885,11
783,20230401,3885,10
783,20230501,3885,8
783,20230601,3885,6
783,20230701,3885,20
783,20230801,3885,8
783,20230901,3885,6
783,20231001,3885,3
783,20231101,3885,9
783,20231201,3885,20
784,20230101,3888,19
784,20230201,3888,18
784,20230301,3888,5
784,20230401,3888,20
784,20230501,3888,19
784,20230601,3888,17
784,20230701,3888,9
784,20230801,3888,14
784,20230901,3888,12
784,20231001,3888,13
784,20231101,3888,15
784,20231201,3888,2
785,20230101,3892,19
785,20230201,3892,11
785,20230301,3892,0
785,20230401,3892,14
785,20230501,3892,9
785,20230601,3892,18
785,20230701,3892,16
785,20230801,3892,3
785,20230901,3892,5
785,20231001,3892,12
785,20231101,3892,19
785,20231201,3892,13
786,20230101,3902,12
786,20230201,3902,4
786,20230301,3902,19
786,20230401,3902,6
786,20230501,3902,3
786,20230601,3902,7
786,20230701,3902,8
786,20230801,3902,4
786,20230901,3902,9
786,20231001,3902,17
786,20231101,3902,11
786,20231201,3902,2
787,20230101,3909,13
787,20230201,3909,16
787,20230301,3909,9
787,20230401,3909,2
787,20230501,3909,15
787,20230601,3909,3
787,20230701,3909,17
787,20230801,3909,0
787,20230901,3909,13
787,20231001,3909,18
787,20231101,3909,0
787,20231201,3909,10
788,20230101,3913,6
788,20230201,3913,10
788,20230301,3913,1
788,20230401,3913,1
788,20230501,3913,5
788,20230601,3913,5
788,20230701,3913,7
788,20230801,3913,13
788,20230901,3913,1
788,20231001,3913,14
788,20231101,3913,13
788,20231201,3913,19
789,20230101,3916,3
789,20230201,3916,3
789,20230301,3916,8
789,20230401,3916,15
789,20230501,3916,20
789,20230601,3916,6
789,20230701,3916,18
789,20230801,3916,1
789,20230901,3916,5
789,20231001,3916,19
789,20231101,3916,16
789,20231201,3916,5
790,20230101,3918,3
790,20230201,3918,19
790,20230301,3918,15
790,20230401,3918,20
790,20230501,3918,16
790,20230601,3918,15
790,20230701,3918,7
790,20230801,3918,20
790,20230901,3918,8
790,20231001,3918,10
790,20231101,3918,8
790,20231201,3918,8
791,20230101,3921,3
791,20230201,3921,16
791,20230301,3921,14
791,20230401,3921,2
791,20230501,3921,7
791,20230601,3921,2
791,20230701,3921,4
791,20230801,3921,0
791,20230901,3921,5
791,20231001,3921,15
791,20231101,3921,8
791,20231201,3921,2
792,20230101,3926,6
792,20230201,3926,8
792,20230301,3926,4
792,20230401,3926,2
792,20230501,3926,8
792,20230601,3926,3
792,20230701,3926,2
792,20230801,3926,17
792,20230901,3926,6
792,20231001,3926,11
792,20231101,3926,6
792,20231201,3926,15
793,20230101,3931,4
793,20230201,3931,0
793,20230301,3931,2
793,20230401,3931,20
793,20230501,3931,9
793,20230601,3931,2
793,20230701,3931,5
793,20230801,3931,20
793,20230901,3931,15
793,20231001,3931,20
793,20231101,3931,0
793,20231201,3931,12
794,20230101,3936,13
794,20230201,3936,0
794,20230301,3936,19
794,20230401,3936,9
794,20230501,3936,14
794,20230601,3936,15
794,20230701,3936,10
794,20230801,3936,0
794,20230901,3936,18
794,20231001,3936,7
794,20231101,3936,0
794,20231201,3936,11
795,20230101,3944,9
795,20230201,3944,7
795,20230301,3944,12
795,20230401,3944,18
795,20230501,3944,3
795,20230601,3944,5
795,20230701,3944,12
795,20230801,3944,16
795,20230901,3944,9
795,20231001,3944,10
795,20231101,3944,7
795,20231201,3944,5
796,20230101,3954,17
796,20230201,3954,12
796,20230301,3954,15
796,20230401,3954,20
796,20230501,3954,2
796,20230601,3954,20
796,20230701,3954,13
796,20230801,3954,10
796,20230901,3954,18
796,20231001,3954,11
796,20231101,3954,20
796,20231201,3954,19
797,20230101,3964,12
797,20230201,3964,10
797,20230301,3964,17
797,20230401,3964,7
797,20230501,3964,18
797,20230601,3964,2
797,20230701,3964,14
797,20230801,3964,5
797,20230901,3964,13
797,20231001,3964,12
797,20231101,3964,5
797,20231201,3964,12
798,20230101,3968,19
798,20230201,3968,5
798,20230301,3968,11
798,20230401,3968,12
798,20230501,3968,11
798,20230601,3968,1
798,20230701,3968,3
798,20230801,3968,10
798,20230901,3968,7
798,20231001,3968,2
798,20231101,3968,14
798,20231201,3968,13
799,20230101,3971,11
799,20230201,3971,12
799,20230301,3971,16
799,20230401,3971,2
799,20230501,3971,10
799,20230601,3971,6
799,20230701,3971,6
799,20230801,3971,17
799,20230901,3971,17
799,20231001,3971,4
799,20231101,3971,14
799,20231201,3971,9
800,20230101,3974,6
800,20230201,3974,18
800,20230301,3974,16
800,20230401,3974,8
800,20230501,3974,8
800,20230601,3974,5
800,20230701,3974,20
800,20230801,3974,10
800,20230901,3974,7
800,20231001,3974,16
800,20231101,3974,6
800,20231201,3974,2
801,20230101,3977,9
801,20230201,3977,19
801,20230301,3977,18
801,20230401,3977,1
801,20230501,3977,3
801,20230601,3977,1
801,20230701,3977,4
801,20230801,3977,20
801,20230901,3977,12
801,20231001,3977,19
801,20231101,3977,12
801,20231201,3977,5
802,20230101,3979,13
802,20230201,3979,2
802,20230301,3979,6
802,20230401,3979,4
802,20230501,3979,19
802,20230601,3979,5
802,20230701,3979,3
802,20230801,3979,8
802,20230901,3979,1
802,20231001,3979,10
802,20231101,3979,17
802,20231201,3979,5
803,20230101,3981,14
803,20230201,3981,17
803,20230301,3981,20
803,20230401,3981,7
803,20230501,3981,1
803,20230601,3981,4
803,20230701,3981,6
803,20230801,3981,6
803,20230901,3981,1
803,20231001,3981,14
803,20231101,3981,16
803,20231201,3981,20
804,20230101,3987,15
804,20230201,3987,19
804,20230301,3987,20
804,20230401,3987,7
804,20230501,3987,12
804,20230601,3987,1
804,20230701,3987,12
804,20230801,3987,0
804,20230901,3987,8
804,20231001,3987,0
804,20231101,3987,11
804,20231201,3987,19
805,20230101,3991,13
805,20230201,3991,13
805,20230301,3991,2
805,20230401,3991,14
805,20230501,3991,17
805,20230601,3991,20
805,20230701,3991,0
805,20230801,3991,12
805,20230901,3991,3
805,20231001,3991,15
805,20231101,3991,9
805,20231201,3991,15
806,20230101,3997,3
806,20230201,3997,4
806,20230301,3997,15
806,20230401,3997,5
806,20230501,3997,11
806,20230601,3997,10
806,20230701,3997,15
806,20230801,3997,14
806,20230901,3997,6
806,20231001,3997,4
806,20231101,3997,5
806,20231201,3997,12
807,20230101,4003,4
807,20230201,4003,14
807,20230301,4003,6
807,20230401,4003,17
807,20230501,4003,10
807,20230601,4003,15
807,20230701,4003,11
807,20230801,4003,0
807,20230901,4003,16
807,20231001,4003,12
807,20231101,4003,2
807,20231201,4003,9
808,20230101,4007,19
808,20230201,4007,16
808,20230301,4007,13
808,20230401,4007,15
808,20230501,4007,11
808,20230601,4007,8
808,20230701,4007,15
808,20230801,4007,9
808,20230901,4007,3
808,20231001,4007,8
808,20231101,4007,14
808,20231201,4007,2
809,20230101,4013,3
809,20230201,4013,17
809,20230301,4013,4
809,20230401,4013,20
809,20230501,4013,16
809,20230601,4013,18
809,20230701,4013,2
809,20230801,4013,18
809,20230901,4013,20
809,20231001,4013,7
809,20231101,4013,12
809,20231201,4013,11
810,20230101,4019,13
810,20230201,4019,5
810,20230301,4019,8
810,20230401,4019,7
810,20230501,4019,6
810,20230601,4019,0
810,20230701,4019,15
810,20230801,4019,6
810,20230901,4019,11
810,20231001,4019,18
810,20231101,4019,1
810,20231201,4019,15
811,20230101,4025,10
811,20230201,4025,3
811,20230301,4025,17
811,20230401,4025,20
811,20230501,4025,5
811,20230601,4025,12
811,20230701,4025,16
811,20230801,4025,18
811,20230901,4025,18
811,20231001,4025,4
811,20231101,4025,10
811,20231201,4025,6
812,20230101,4026,4
812,20230201,4026,13
812,20230301,4026,3
812,20230401,4026,11
812,20230501,4026,0
812,20230601,4026,6
812,20230701,4026,10
812,20230801,4026,8
812,20230901,4026,15
812,20231001,4026,20
812,20231101,4026,8
812,20231201,4026,10
813,20230101,4029,2
813,20230201,4029,6
813,20230301,4029,11
813,20230401,4029,10
813,20230501,4029,3
813,20230601,4029,17
813,20230701,4029,14
813,20230801,4029,6
813,20230901,4029,1
813,20231001,4029,4
813,20231101,4029,1
813,20231201,4029,3
814,20230101,4032,12
814,20230201,4032,3
814,20230301,4032,0
814,20230401,4032,10
814,20230501,4032,2
814,20230601,4032,16
814,20230701,4032,18
814,20230801,4032,1
814,20230901,4032,12
814,20231001,4032,6
814,20231101,4032,3
814,20231201,4032,13
815,20230101,4033,5
815,20230201,4033,13
815,20230301,4033,12
815,20230401,4033,1
815,20230501,4033,18
815,20230601,4033,4
815,20230701,4033,14
815,20230801,4033,2
815,20230901,4033,5
815,20231001,4033,0
815,20231101,4033,14
815,20231201,4033,0
816,20230101,4043,0
816,20230201,4043,7
816,20230301,4043,0
816,20230401,4043,7
816,20230501,4043,8
816,20230601,4043,2
816,20230701,4043,4
816,20230801,4043,0
816,20230901,4043,19
816,20231001,4043,14
816,20231101,4043,1
816,20231201,4043,0
817,20230101,4049,10
817,20230201,4049,5
817,20230301,4049,12
817,20230401,4049,13
817,20230501,4049,6
817,20230601,4049,6
817,20230701,4049,11
817,20230801,4049,18
817,20230901,4049,9
817,20231001,4049,4
817,20231101,4049,9
817,20231201,4049,14
818,20230101,4056,15
818,20230201,4056,3
818,20230301,4056,3
818,20230401,4056,5
818,20230501,4056,1
818,20230601,4056,10
818,20230701,4056,1
818,20230801,4056,11
818,20230901,4056,5
818,20231001,4056,5
818,20231101,4056,1
818,20231201,4056,19
819,20230101,4065,0
819,20230201,4065,9
819,20230301,4065,12
819,20230401,4065,12
819,20230501,4065,8
819,20230601,4065,12
819,20230701,4065,7
819,20230801,4065,3
819,20230901,4065,18
819,20231001,4065,2
819,20231101,4065,2
819,20231201,4065,17
820,20230101,4072,4
820,20230201,4072,12
820,20230301,4072,13
820,20230401,4072,3
820,20230501,4072,17
820,20230601,4072,3
820,20230701,4072,10
820,20230801,4072,20
820,20230901,4072,8
820,20231001,4072,18
820,20231101,4072,4
820,20231201,4072,3
821,20230101,4079,2
821,20230201,4079,6
821,20230301,4079,3
821,20230401,4079,3
821,20230501,4079,7
821,20230601,4079,1
821,20230701,4079,16
821,20230801,4079,9
821,20230901,4079,10
821,20231001,4079,1
821,20231101,4079,11
821,20231201,4079,11
822,20230101,4081,12
822,20230201,4081,17
822,20230301,4081,17
822,20230401,4081,11
822,20230501,4081,9
822,20230601,4081,12
822,20230701,4081,12
822,20230801,4081,14
822,20230901,4081,8
822,20231001,4081,1
822,20231101,4081,11
822,20231201,4081,20
823,20230101,4083,8
823,20230201,4083,8
823,20230301,4083,4
823,20230401,4083,17
823,20230501,4083,10
823,20230601,4083,3
823,20230701,4083,5
823,20230801,4083,8
823,20230901,4083,3
823,20231001,4083,20
823,20231101,4083,20
823,20231201,4083,10
824,20230101,4085,8
824,20230201,4085,15
824,20230301,4085,19
824,20230401,4085,13
824,20230501,4085,3
824,20230601,4085,17
824,20230701,4085,7
824,20230801,4085,8
824,20230901,4085,14
824,20231001,4085,5
824,20231101,4085,9
824,20231201,4085,3
825,20230101,4086,3
825,20230201,4086,16
825,20230301,4086,11
825,20230401,4086,11
825,20230501,4086,10
825,20230601,4086,1
825,20230701,4086,15
825,20230801,4086,7
825,20230901,4086,3
825,20231001,4086,4
825,20231101,4086,16
825,20231201,4086,15
826,20230101,4087,4
826,20230201,4087,14
826,20230301,4087,18
826,20230401,4087,10
826,20230501,4087,4
826,20230601,4087,8
826,20230701,4087,14
826,20230801,4087,17
826,20230901,4087,10
826,20231001,4087,3
826,20231101,4087,13
826,20231201,4087,16
827,20230101,4088,10
827,20230201,4088,12
827,20230301,4088,4
827,20230401,4088,6
827,20230501,4088,17
827,20230601,4088,5
827,20230701,4088,17
827,20230801,4088,8
827,20230901,4088,19
827,20231001,4088,3
827,20231101,4088,12
827,20231201,4088,4
828,20230101,4089,6
828,20230201,4089,9
828,20230301,4089,3
828,20230401,4089,5
828,20230501,4089,14
828,20230601,4089,13
828,20230701,4089,5
828,20230801,4089,8
828,20230901,4089,12
828,20231001,4089,19
828,20231101,4089,2
828,20231201,4089,10
829,20230101,4090,15
829,20230201,4090,4
829,20230301,4090,0
829,20230401,4090,15
829,20230501,4090,3
829,20230601,4090,2
829,20230701,4090,2
829,20230801,4090,1
829,20230901,4090,3
829,20231001,4090,10
829,20231101,4090,15
829,20231201,4090,13
830,20230101,4091,11
830,20230201,4091,10
830,20230301,4091,12
830,20230401,4091,4
830,20230501,4091,20
830,20230601,4091,4
830,20230701,4091,13
830,20230801,4091,20
830,20230901,4091,13
830,20231001,4091,7
830,20231101,4091,12
830,20231201,4091,8
831,20230101,4092,15
831,20230201,4092,10
831,20230301,4092,14
831,20230401,4092,3
831,20230501,4092,11
831,20230601,4092,16
831,20230701,4092,12
831,20230801,4092,3
831,20230901,4092,7
831,20231001,4092,9
831,20231101,4092,2
831,20231201,4092,0
832,20230101,4093,13
832,20230201,4093,12
832,20230301,4093,18
832,20230401,4093,6
832,20230501,4093,5
832,20230601,4093,12
832,20230701,4093,6
832,20230801,4093,18
832,20230901,4093,18
832,20231001,4093,5
832,20231101,4093,7
832,20231201,4093,16
833,20230101,4094,13
833,20230201,4094,13
833,20230301,4094,8
833,20230401,4094,0
833,20230501,4094,12
833,20230601,4094,16
833,20230701,4094,17
833,20230801,4094,1
833,20230901,4094,17
833,20231001,4094,8
833,20231101,4094,17
833,20231201,4094,18
834,20230101,4095,7
834,20230201,4095,19
834,20230301,4095,10
834,20230401,4095,8
834,20230501,4095,1
834,20230601,4095,14
834,20230701,4095,9
834,20230801,4095,6
834,20230901,4095,14
834,20231001,4095,11
834,20231101,4095,4
834,20231201,4095,17
835,20230101,4096,5
835,20230201,4096,6
835,20230301,4096,0
835,20230401,4096,1
835,20230501,4096,3
835,20230601,4096,10
835,20230701,4096,11
835,20230801,4096,4
835,20230901,4096,1
835,20231001,4096,2
835,20231101,4096,18
835,20231201,4096,16
836,20230101,4098,0
836,20230201,4098,1
836,20230301,4098,20
836,20230401,4098,1
836,20230501,4098,0
836,20230601,4098,13
836,20230701,4098,12
836,20230801,4098,13
836,20230901,4098,15
836,20231001,4098,12
836,20231101,4098,16
836,20231201,4098,9
837,20230101,4099,10
837,20230201,4099,20
837,20230301,4099,9
837,20230401,4099,5
837,20230501,4099,12
837,20230601,4099,15
837,20230701,4099,10
837,20230801,4099,17
837,20230901,4099,11
837,20231001,4099,1
837,20231101,4099,4
837,20231201,4099,17
838,20230101,4100,8
838,20230201,4100,12
838,20230301,4100,12
838,20230401,4100,15
838,20230501,4100,19
838,20230601,4100,12
838,20230701,4100,10
838,20230801,4100,0
838,20230901,4100,14
838,20231001,4100,1
838,20231101,4100,20
838,20231201,4100,17
839,20230101,4114,1
839,20230201,4114,11
839,20230301,4114,16
839,20230401,4114,6
839,20230501,4114,12
839,20230601,4114,20
839,20230701,4114,2
839,20230801,4114,10
839,20230901,4114,18
839,20231001,4114,1
839,20231101,4114,1
839,20231201,4114,17
840,20230101,4122,11
840,20230201,4122,16
840,20230301,4122,9
840,20230401,4122,1
840,20230501,4122,2
840,20230601,4122,5
840,20230701,4122,16
840,20230801,4122,6
840,20230901,4122,14
840,20231001,4122,8
840,20231101,4122,13
840,20231201,4122,12
841,20230101,4130,5
841,20230201,4130,0
841,20230301,4130,7
841,20230401,4130,14
841,20230501,4130,2
841,20230601,4130,14
841,20230701,4130,14
841,20230801,4130,18
841,20230901,4130,1
841,20231001,4130,2
841,20231101,4130,18
841,20231201,4130,9
842,20230101,4133,4
842,20230201,4133,17
842,20230301,4133,17
842,20230401,4133,5
842,20230501,4133,18
842,20230601,4133,4
842,20230701,4133,19
842,20230801,4133,11
842,20230901,4133,5
842,20231001,4133,14
842,20231101,4133,0
842,20231201,4133,5
843,20230101,4136,19
843,20230201,4136,15
843,20230301,4136,16
843,20230401,4136,19
843,20230501,4136,19
843,20230601,4136,11
843,20230701,4136,16
843,20230801,4136,7
843,20230901,4136,16
843,20231001,4136,1
843,20231101,4136,16
843,20231201,4136,2
844,20230101,4139,6
844,20230201,4139,9
844,20230301,4139,18
844,20230401,4139,8
844,20230501,4139,13
844,20230601,4139,9
844,20230701,4139,20
844,20230801,4139,17
844,20230901,4139,15
844,20231001,4139,14
844,20231101,4139,1
844,20231201,4139,16
845,20230101,4143,17
845,20230201,4143,19
845,20230301,4143,16
845,20230401,4143,0
845,20230501,4143,6
845,20230601,4143,19
845,20230701,4143,12
845,20230801,4143,8
845,20230901,4143,12
845,20231001,4143,2
845,20231101,4143,2
845,20231201,4143,4
846,20230101,4147,2
846,20230201,4147,4
846,20230301,4147,14
846,20230401,4147,16
846,20230501,4147,8
846,20230601,4147,6
846,20230701,4147,5
846,20230801,4147,6
846,20230901,4147,7
846,20231001,4147,2
846,20231101,4147,18
846,20231201,4147,10
847,20230101,4151,2
847,20230201,4151,4
847,20230301,4151,15
847,20230401,4151,4
847,20230501,4151,11
847,20230601,4151,13
847,20230701,4151,14
847,20230801,4151,9
847,20230901,4151,16
847,20231001,4151,5
847,20231101,4151,16
847,20231201,4151,1
848,20230101,4165,11
848,20230201,4165,18
848,20230301,4165,7
848,20230401,4165,1
848,20230501,4165,2
848,20230601,4165,13
848,20230701,4165,9
848,20230801,4165,13
848,20230901,4165,13
848,20231001,4165,15
848,20231101,4165,19
848,20231201,4165,20
849,20230101,4173,4
849,20230201,4173,13
849,20230301,4173,0
849,20230401,4173,4
849,20230501,4173,17
849,20230601,4173,1
849,20230701,4173,17
849,20230801,4173,14
849,20230901,4173,5
849,20231001,4173,5
849,20231101,4173,20
849,20231201,4173,6
850,20230101,4181,18
850,20230201,4181,7
850,20230301,4181,9
850,20230401,4181,20
850,20230501,4181,13
850,20230601,4181,10
850,20230701,4181,2
850,20230801,4181,17
850,20230901,4181,10
850,20231001,4181,5
850,20231101,4181,6
850,20231201,4181,6
851,20230101,4185,2
851,20230201,4185,11
851,20230301,4185,3
851,20230401,4185,14
851,20230501,4185,6
851,20230601,4185,10
851,20230701,4185,18
851,20230801,4185,15
851,20230901,4185,3
851,20231001,4185,17
851,20231101,4185,11
851,20231201,4185,6
852,20230101,4189,14
852,20230201,4189,4
852,20230301,4189,19
852,20230401,4189,12
852,20230501,4189,5
852,20230601,4189,0
852,20230701,4189,16
852,20230801,4189,15
852,20230901,4189,8
852,20231001,4189,11
852,20231101,4189,15
852,20231201,4189,9
853,20230101,4193,4
853,20230201,4193,17
853,20230301,4193,9
853,20230401,4193,5
853,20230501,4193,20
853,20230601,4193,3
853,20230701,4193,19
853,20230801,4193,3
853,20230901,4193,17
853,20231001,4193,12
853,20231101,4193,5
853,20231201,4193,9
854,20230101,4198,6
854,20230201,4198,3
854,20230301,4198,12
854,20230401,4198,18
854,20230501,4198,12
854,20230601,4198,7
854,20230701,4198,10
854,20230801,4198,18
854,20230901,4198,16
854,20231001,4198,7
854,20231101,4198,19
854,20231201,4198,4
855,20230101,4203,1
855,20230201,4203,3
855,20230301,4203,6
855,20230401,4203,14
855,20230501,4203,16
855,20230601,4203,5
855,20230701,4203,1
855,20230801,4203,15
855,20230901,4203,2
855,20231001,4203,0
855,20231101,4203,9
855,20231201,4203,14
856,20230101,4208,3
856,20230201,4208,19
856,20230301,4208,5
856,20230401,4208,20
856,20230501,4208,20
856,20230601,4208,3
856,20230701,4208,13
856,20230801,4208,3
856,20230901,4208,20
856,20231001,4208,1
856,20231101,4208,2
856,20231201,4208,15
857,20230101,4209,3
857,20230201,4209,9
857,20230301,4209,6
857,20230401,4209,20
857,20230501,4209,1
857,20230601,4209,1
857,20230701,4209,12
857,20230801,4209,2
857,20230901,4209,4
857,20231001,4209,4
857,20231101,4209,16
857,20231201,4209,20
858,20230101,4214,8
858,20230201,4214,14
858,20230301,4214,10
858,20230401,4214,1
858,20230501,4214,3
858,20230601,4214,10
858,20230701,4214,1
858,20230801,4214,15
858,20230901,4214,13
858,20231001,4214,8
858,20231101,4214,0
858,20231201,4214,11
859,20230101,4217,2
859,20230201,4217,20
859,20230301,4217,15
859,20230401,4217,20
859,20230501,4217,6
859,20230601,4217,20
859,20230701,4217,8
859,20230801,4217,18
859,20230901,4217,14
859,20231001,4217,14
859,20231101,4217,9
859,20231201,4217,8
860,20230101,4218,14
860,20230201,4218,16
860,20230301,4218,17
860,20230401,4218,8
860,20230501,4218,20
860,20230601,4218,13
860,20230701,4218,6
860,20230801,4218,18
860,20230901,4218,6
860,20231001,4218,1
860,20231101,4218,12
860,20231201,4218,18
861,20230101,4219,0
861,20230201,4219,16
861,20230301,4219,3
861,20230401,4219,6
861,20230501,4219,4
861,20230601,4219,10
861,20230701,4219,5
861,20230801,4219,6
861,20230901,4219,6
861,20231001,4219,15
861,20231101,4219,10
861,20231201,4219,15
862,20230101,4220,10
862,20230201,4220,13
862,20230301,4220,4
862,20230401,4220,18
862,20230501,4220,6
862,20230601,4220,12
862,20230701,4220,10
862,20230801,4220,11
862,20230901,4220,11
862,20231001,4220,7
862,20231101,4220,1
862,20231201,4220,1
863,20230101,4221,20
863,20230201,4221,13
863,20230301,4221,12
863,20230401,4221,10
863,20230501,4221,20
863,20230601,4221,2
863,20230701,4221,11
863,20230801,4221,8
863,20230901,4221,3
863,20231001,4221,1
863,20231101,4221,0
863,20231201,4221,17
864,20230101,4225,18
864,20230201,4225,1
864,20230301,4225,1
864,20230401,4225,12
864,20230501,4225,2
864,20230601,4225,14
864,20230701,4225,11
864,20230801,4225,16
864,20230901,4225,10
864,20231001,4225,12
864,20231101,4225,20
864,20231201,4225,7
865,20230101,4242,12
865,20230201,4242,14
865,20230301,4242,14
865,20230401,4242,9
865,20230501,4242,12
865,20230601,4242,6
865,20230701,4242,12
865,20230801,4242,1
865,20230901,4242,5
865,20231001,4242,13
865,20231101,4242,3
865,20231201,4242,12
866,20230101,4252,5
866,20230201,4252,17
866,20230301,4252,14
866,20230401,4252,18
866,20230501,4252,19
866,20230601,4252,14
866,20230701,4252,4
866,20230801,4252,19
866,20230901,4252,16
866,20231001,4252,11
866,20231101,4252,12
866,20231201,4252,10
867,20230101,4254,19
867,20230201,4254,20
867,20230301,4254,19
867,20230401,4254,9
867,20230501,4254,1
867,20230601,4254,12
867,20230701,4254,0
867,20230801,4254,16
867,20230901,4254,8
867,20231001,4254,7
867,20231101,4254,13
867,20231201,4254,6
868,20230101,4256,16
868,20230201,4256,15
868,20230301,4256,5
868,20230401,4256,13
868,20230501,4256,19
868,20230601,4256,2
868,20230701,4256,18
868,20230801,4256,16
868,20230901,4256,4
868,20231001,4256,1
868,20231101,4256,0
868,20231201,4256,20
869,20230101,4258,15
869,20230201,4258,12
869,20230301,4258,1
869,20230401,4258,15
869,20230501,4258,17
869,20230601,4258,2
869,20230701,4258,9
869,20230801,4258,17
869,20230901,4258,8
869,20231001,4258,13
869,20231101,4258,20
869,20231201,4258,7
870,20230101,4260,17
870,20230201,4260,3
870,20230301,4260,7
870,20230401,4260,17
870,20230501,4260,18
870,20230601,4260,4
870,20230701,4260,7
870,20230801,4260,1
870,20230901,4260,8
870,20231001,4260,9
870,20231101,4260,10
870,20231201,4260,5
871,20230101,4262,19
871,20230201,4262,0
871,20230301,4262,2
871,20230401,4262,19
871,20230501,4262,10
871,20230601,4262,1
871,20230701,4262,9
871,20230801,4262,9
871,20230901,4262,14
871,20231001,4262,6
871,20231101,4262,2
871,20231201,4262,4
872,20230101,4266,19
872,20230201,4266,14
872,20230301,4266,12
872,20230401,4266,16
872,20230501,4266,2
872,20230601,4266,13
872,20230701,4266,0
872,20230801,4266,10
872,20230901,4266,1
872,20231001,4266,8
872,20231101,4266,11
872,20231201,4266,9
873,20230101,4270,5
873,20230201,4270,0
873,20230301,4270,17
873,20230401,4270,20
873,20230501,4270,18
873,20230601,4270,7
873,20230701,4270,2
873,20230801,4270,16
873,20230901,4270,20
873,20231001,4270,13
873,20231101,4270,12
873,20231201,4270,0
874,20230101,4274,12
874,20230201,4274,15
874,20230301,4274,6
874,20230401,4274,5
874,20230501,4274,19
874,20230601,4274,13
874,20230701,4274,9
874,20230801,4274,7
874,20230901,4274,0
874,20231001,4274,18
874,20231101,4274,17
874,20231201,4274,20
875,20230101,4278,13
875,20230201,4278,6
875,20230301,4278,11
875,20230401,4278,5
875,20230501,4278,0
875,20230601,4278,8
875,20230701,4278,20
875,20230801,4278,9
875,20230901,4278,10
875,20231001,4278,10
875,20231101,4278,0
875,20231201,4278,7
876,20230101,4282,12
876,20230201,4282,7
876,20230301,4282,9
876,20230401,4282,15
876,20230501,4282,2
876,20230601,4282,13
876,20230701,4282,11
876,20230801,4282,6
876,20230901,4282,8
876,20231001,4282,18
876,20231101,4282,6
876,20231201,4282,15
877,20230101,4286,3
877,20230201,4286,6
877,20230301,4286,14
877,20230401,4286,3
877,20230501,4286,16
877,20230601,4286,6
877,20230701,4286,7
877,20230801,4286,11
877,20230901,4286,6
877,20231001,4286,11
877,20231101,4286,17
877,20231201,4286,7
878,20230101,4290,14
878,20230201,4290,16
878,20230301,4290,13
878,20230401,4290,7
878,20230501,4290,20
878,20230601,4290,13
878,20230701,4290,10
878,20230801,4290,14
878,20230901,4290,11
878,20231001,4290,7
878,20231101,4290,4
878,20231201,4290,2
879,20230101,4293,4
879,20230201,4293,6
879,20230301,4293,13
879,20230401,4293,13
879,20230501,4293,15
